"pk";"final_hostname";"final_ip";"_time";"final_ip_type";"final_ip_subnet_network_type";"final_ip_zone";"final_ip_zone_location";"metisCreatedDate";"shortDescription";"primarySupportGroup";"primaryUsedBy";"ComputerDn";"OrgUnitDn";"LocationFromAd_L";"LocationFromAd_City";"CountryFromAd";"LocationAbbreviation";"OuObjectDescription";"FromApplicationOu"
"HORVIS02";"horvis02";"10.105.36.94";"2025-11-11T13:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Application-Server for Visualisierung";"ESX Server Service";"";"CN=HORVIS02,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=de,DC=bosch,DC=com";;;;;;;"False"
"HTVMFSPMWTREP2";;"na";"2025-11-19T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP013";;"na";"2025-11-19T04:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP015";;"na";"2025-11-18T08:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP034";;"na";"2025-11-19T04:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP038";;"na";"2025-11-18T21:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP053";;"na";"2025-11-19T05:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP054";;"na";"2025-11-19T04:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP057";;"na";"2025-11-19T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP065";;"na";"2025-11-18T21:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP066";;"na";"2025-11-18T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP078";;"na";"2025-11-18T10:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP081";;"na";"2025-11-19T03:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"HTVNP091";;"na";"2025-11-18T16:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"ITM-AE-HTVP-020";;"na";"2025-11-18T07:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"SMG 18 testchamber tester";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"ITM-AE-HTVP-035";;"na";"2025-11-19T04:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"SMx TnF";"ITM-AE-HTV CSG";"Peter Kovacs (HtvP/MSE3.3-P2)";;;;;;;;"False"
"ITM-AE-HTVP-055";;"na";"2025-11-17T19:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"UNI 23 testchamber tester";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"ITM-AE-HTVP-064";;"na";"2025-11-18T22:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"MMx C04 Testchamber";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"ITM-AE-HTVP-089";;"na";"2025-11-18T23:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"UNI 82 testchamber tester";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"ITM-AE-HTVP-090";;"na";"2025-11-19T04:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"UNI 20 testchamber tester";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"ITM-AE-HTVP096";;"na";"2025-11-18T21:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"MMx C11 Testchamber";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"JI3032";;"na";"2025-11-01T23:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"JI3042";;"na";"2025-10-23T20:00:00.000+0200";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"JU-057082";;"na";"2025-11-18T07:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"JU-33B3F3";;"na";"2025-11-17T22:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"VERIFICACION CONECTOR / DESKTOP";"ITM-AE-JU-JUP1 CSG";"Luis Enrique Cordero Villegas (JuP1/MFP51)";;;;;;;;"False"
"JU-3C7C6A";;"na";"2025-11-19T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"FINAL / PC / TS5400";"ITM-AE-JU-JUP1 CSG";"Juan Angel Rascon Valdez (JuP1/MFP71)";;;;;;;;"False"
"KW102672";;"na";"2025-11-02T19:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"LO-10630";;"na";"2025-11-18T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n\a";"ITM-DC-Lo1-LoP1 CSG";"Wolfgang Ascherfeld (LoP1/MFV32-4)";;;;;;;;"False"
"LO-ESV13";"lo-esv13";"10.52.28.150";"2025-11-18T12:00:00.000+0100";"Bosch Security Layer";"Server";"ENZ-SL4-LO-2604_LO6_LO601-EPI1-SRV-NE";"DE_Lo_Lohr";"";"";"";"";"CN=lo-esv13,OU=Lo2E,OU=Servercomputers,OU=Lo,DC=de,DC=bosch,DC=com";"OU=Lo,DC=de,DC=bosch,DC=com";"Lohr am Main";;"DE";"Lo";"Location OU for Lohr am Main, Germany";"False"
"LO-X11622";;"na";"2025-10-28T21:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Lo6-IPC-Lo-X11622-xp01-Visula Layout Editor w. CR5000 f. circuit drawing CAD system f. Zuken";"ITE-DC-Lo6-NE CSG";"Tim Amersbach (DC-AE/EEO)";;;;;;;;"False"
"LO-X11622_XP01";"lo-x11622_xp01";"10.52.124.44";"2025-11-18T02:00:00.000+0100";"Bosch Security Layer";"Engineering";"ENZ-SL4-LO-2605_LO6_LO601-603-ENZ1-NE";"DE_Lo_Lohr";"2025-09-09T14:13:24.000+00:00";"Lo6-PC-LO-X11622_xp01-Visula Layout Editor w. CR5000 f. circuit drawing CAD system f. Zuken";"ITE-DC-Lo6-NE CSG";"Tim Amersbach (DC-AE/EEO)";"CN=Lo-X11622_XP01,OU=Non-PeacyE,OU=Clientcomputers,OU=Lo,DC=de,DC=bosch,DC=com";"OU=Lo,DC=de,DC=bosch,DC=com";"Lohr am Main";;"DE";"Lo";"Location OU for Lohr am Main, Germany";"False"
"LO-X3146";;"na";"2025-11-17T09:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-15T03:04:33.000+00:00";"";"";"";;;;;;;;"False"
"LO-X6119";;"na";"2025-11-18T18:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n\a";"Germany Middle North1";"Wolfgang Ascherfeld (LoP1/MFV32-4)";;;;;;;;"False"
"LO-Y1039";;"na";"2025-11-12T14:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Schleich Tester (lo-y1039)";"ITM-DC-LoP2 CSG";"Jochen Schaefer (DC-AE/SVC421)";;;;;;;;"False"
"LO-Y1041";;"na";"2025-11-13T13:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-10T09:22:52.000+00:00";"";"";"";;;;;;;;"False"
"LO-Y1242";;"na";"2025-11-13T08:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"LO-Y1292";;"na";"2025-11-18T08:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"MD1ZP010";;"na";"2025-11-19T02:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"MOE3-7002";;"na";"2025-11-19T03:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"MSFT-NDR";;"na";"2025-11-18T23:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"NAASL3_DC";;"na";"2025-10-23T12:00:00.000+0200";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"CRI Assembly line 3 server";"Basic Server Service non CI managed";"";;;;;;;;"False"
"NNTACCESSI01";;"na";"2025-11-18T15:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"application server for Zucchetti";"ESX Server Service";"";;;;;;;;"False"
"NNTCOLLECT01";;"na";"2025-11-18T13:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"web application for data exchange from/to local erp(APACHE,GAMMA) and SAP";"ESX Server Service";"";;;;;;;;"False"
"PG-UT2524C";;"na";"2025-11-16T22:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2575C";;"na";"2025-11-19T02:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2791C";;"na";"2025-11-17T22:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2804C";;"na";"2025-11-18T21:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2838C";;"na";"2025-11-11T18:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2842C";;"na";"2025-11-19T05:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2940C";;"na";"2025-10-29T03:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2955C";;"na";"2025-11-19T03:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT2991C";;"na";"2025-11-19T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT3331C";;"na";"2025-11-19T04:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT3357C";;"na";"2025-11-19T05:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PG-UT3467C";;"na";"2025-11-19T02:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"PROMIKST2";;"na";"2025-11-18T05:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"RAPID7CIFS";;"na";"2025-11-18T17:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"RT-GURTER10";"rt-gurter10";"10.38.222.140";"2025-11-15T11:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_10";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter10,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-GURTER17";"rt-gurter17";"10.38.222.153";"2025-11-19T01:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_17";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter17,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-GURTER17";"rt-gurter17";"10.38.222.153";"2025-11-19T01:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_17";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter17,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-GURTER22";"rt-gurter22";"10.38.222.163";"2025-11-16T18:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_22";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter22,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-GURTER34";"rt-gurter34";"10.38.222.187";"2025-11-18T09:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"ICOS_Gurter_34";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=Rt-gurter34,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4DEV03";"rt-ne4dev03";"10.13.50.113";"2025-11-13T15:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4DEV03,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4JENKINS11";"rt-ne4jenkins11";"10.13.50.81";"2025-11-13T15:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4JENKINS11,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4JENKINS12";"rt-ne4jenkins12";"10.13.50.83";"2025-11-13T15:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4JENKINS12,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4JENKINS14";"rt-ne4jenkins14";"10.13.52.232";"2025-11-13T15:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4JENKINS14,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4MGMT-DG";"rt-ne4mgmt-dg";"10.13.53.198";"2025-11-12T13:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4MGMT-DG,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4MGMT-RB";"rt-ne4mgmt-rb";"10.13.53.197";"2025-11-12T08:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4MGMT-RB,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-NE4TOOLS01";"rt-ne4tools01";"10.13.50.107";"2025-11-13T15:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";"CN=RT-NE4TOOLS01,OU=Clientcomputers,OU=Transfer,DC=de,DC=bosch,DC=com";"OU=Transfer,DC=de,DC=bosch,DC=com";;;;"Transfer";;"False"
"RT-OFENAEHR24";"rt-ofenaehr24";"10.38.50.69";"2025-11-19T04:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_Remote1";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=rt-ofenaehr24,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-OFENAEHR30";;"na";"2025-11-17T23:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Burnin_BI14";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";;;;;;;;"False"
"RT-OFENAEHR31";"rt-ofenaehr31";"10.38.50.76";"2025-11-18T07:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_BI18";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=RT-OFENAEHR31,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-OFENAEHR34";"rt-ofenaehr34";"10.38.50.78";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_BI19";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=rt-ofenaehr34,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X00WF";;"na";"2025-11-16T00:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Kipptisch_3_Y-Achse_W050";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";;;;;;;;"False"
"RT-X00WH";;"na";"2025-11-16T23:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Kipptisch_3_rechts";"ITM-AE-RT-RTP1 CSG";"Benjamin Hoffmann (RtP1/MSB-IS2)";;;;;;;;"False"
"RT-X1143";"rt-x1143";"10.38.120.244";"2025-11-16T13:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-593_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"1TREXI88_VM";"ITM-AE-RT-RTP1 CSG";"Peter Egger (RtP1/MSF-PTI6)";"CN=RT-X1143,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X4258";;"na";"2025-11-17T05:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Kipptisch_2_Abgleichen_2_X-Achse_W050";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";;;;;;;;"False"
"RT-X4260";;"na";"2025-11-18T05:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Kipptisch_2_Abgleichen_2_Y-Achse_W050";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";;;;;;;;"False"
"RT-X5510";;"10.13.90.200";"2025-11-13T16:00:00.000+0100";"Bosch Security Layer";"Engineering";"ENZ-SL4-RT-0090_ANLAGENNETZ_UG";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"n/a";"Germany Middle South1";"Reiner Krause (ME/QEC-PA1)";;;;;;;;"False"
"RT-X5904";;"na";"2025-11-17T15:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"3LASXL31_Anlagenrechner";"ITM-AE-RT-RTP1 CSG";"Andreas Hartlieb (RtP1/MSF-EN22)";;;;;;;;"False"
"RT-X5910";"rt-x5910";"10.38.14.109";"2025-11-18T11:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_4_Grohmann";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=rt-x5910,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X7031";;"na";"2025-11-18T21:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Bestücker_5_MMX_Kipptisch_Nr.13";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";;;;;;;;"False"
"RT-X7050";"rt-x7050";"10.38.14.163";"2025-11-18T15:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestücker_5_Funktionstest";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-X7050,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X7137";"rt-x7137";"10.38.14.164";"2025-11-18T23:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestücker_5_Grohmann";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=rt-x7137,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X7932";"rt-x7932";"10.13.236.92";"2025-11-18T04:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-236_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Uni_Kammer_Messrechner_61";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=rt-x7932,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X7933";"rt-x7933";"10.13.236.98";"2025-11-18T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-236_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Uni_Kammer_Messrechner_62";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=RT-X7933,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X8682";"rt-x8682";"10.13.236.110";"2025-11-18T03:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-236_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Uni_Kammer_Messrechner_68";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=RT-X8682,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-X9354";"rt-x9354";"10.38.14.175";"2025-11-17T10:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"MMX_Kipptisch_Nr.16";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-X9354,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"RT-Z01QH";;"na";"2025-11-18T08:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Uni_Kammer_Messrechner_24";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";;;;;;;;"False"
"RT-Z01SH";;"na";"2025-11-16T20:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Bestuecker_3_MMX_Premold_Kontaktiertest_Nr.6";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";;;;;;;;"False"
"RT-Z01SI";;"na";"2025-11-17T20:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Bestuecker_3_MMX_Premold_Funktionspruefung_Nr.6";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";;;;;;;;"False"
"RT-Z02DD";;"na";"2025-11-19T06:00:00.000+0100";"Internet";"NONE";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n\a";"Germany Middle South1";"Andreas Sczesny (ME/QEC-PA3)";;;;;;;;"False"
